measured_on
2022-09-17 19:00:00
2022-09-17 19:05:00
2022-09-17 19:10:00
2022-09-17 19:15:00
2022-09-17 19:20:00
2022-09-17 19:25:00
2022-09-17 19:30:00
2022-09-17 19:35:00
2022-09-17 19:40:00
2022-09-17 19:45:00
2022-09-17 19:50:00
2022-09-17 19:55:00
2022-09-17 20:00:00
2022-09-17 20:05:00
2022-09-17 20:10:00
2022-09-17 20:15:00
2022-09-17 20:20:00
2022-09-17 20:25:00
2022-09-17 20:30:00
2022-09-17 20:35:00
2022-09-17 20:40:00
2022-09-17 20:45:00
2022-09-17 20:50:00
2022-09-17 20:55:00
2022-09-17 21:00:00
2022-09-17 21:05:00
2022-09-17 21:10:00
2022-09-17 21:15:00
2022-09-17 21:20:00
2022-09-17 21:25:00
2022-09-17 21:30:00
2022-09-17 21:35:00
2022-09-17 21:40:00
2022-09-17 21:45:00
2022-09-17 21:50:00
2022-09-17 21:55:00
2022-09-17 22:00:00
2022-09-17 22:05:00
2022-09-17 22:10:00
2022-09-17 22:15:00
2022-09-17 22:20:00
2022-09-17 22:25:00
2022-09-17 22:30:00
2022-09-17 22:35:00
2022-09-17 22:45:00
2022-09-17 22:50:00
2022-09-30 14:35:00
2022-09-30 14:40:00
2022-09-30 14:45:00
2022-09-30 14:50:00
2022-09-30 14:55:00
2022-09-30 15:00:00
2022-09-30 15:05:00
2022-09-30 15:10:00
2022-09-30 15:15:00
2022-09-30 15:20:00
2022-09-30 15:25:00
2022-09-30 15:30:00
2022-09-30 15:35:00
2022-09-30 15:40:00
2022-09-30 15:45:00
2022-09-30 15:50:00
2022-09-30 15:55:00
2022-09-30 16:00:00
2022-09-30 16:05:00
2022-09-30 16:10:00
2022-09-30 16:15:00
2022-09-30 16:20:00
2022-09-30 16:25:00
2022-09-30 16:30:00
2022-09-30 16:35:00
2022-09-30 16:40:00
2022-09-30 16:45:00
2022-09-30 16:50:00
2022-09-30 16:55:00
2022-09-30 17:00:00
2022-09-30 17:05:00
2022-09-30 17:10:00
2022-09-30 17:15:00
2022-09-30 17:20:00
2022-09-30 17:25:00
2022-09-30 17:30:00
2022-09-30 17:35:00
2022-09-30 17:40:00
2022-09-30 17:45:00
2022-09-30 17:50:00
2022-09-30 17:55:00
2022-09-30 18:00:00
2022-09-30 18:05:00
2022-09-30 18:10:00
2022-09-30 18:15:00
2022-09-30 18:20:00
2022-09-30 18:25:00
2022-09-30 18:30:00
2022-09-30 18:35:00
2022-09-30 18:40:00
2022-09-30 18:45:00
2022-09-30 18:50:00
2022-09-30 18:55:00
2022-09-30 19:00:00
2022-09-30 19:05:00
2022-09-30 19:10:00
2022-09-30 19:15:00
2022-09-30 19:20:00
2022-09-30 19:25:00
2022-09-30 19:30:00
2022-09-30 19:35:00
2022-09-30 19:40:00
2022-09-30 19:45:00
2022-09-30 19:50:00
2022-09-30 19:55:00
2022-09-30 20:00:00
2022-09-30 20:05:00
2022-09-30 20:10:00
2022-09-30 20:15:00
2022-09-30 20:20:00
2022-09-30 20:25:00
2022-09-30 20:30:00
2022-09-30 20:35:00
2022-09-30 20:40:00
2022-09-30 20:45:00
2022-09-30 20:50:00
2022-10-01 15:35:00
2022-10-01 15:40:00
2022-10-01 15:45:00
2022-10-01 15:50:00
2022-10-01 15:55:00
2022-10-01 16:00:00
2022-10-01 16:05:00
2022-10-01 16:10:00
2022-10-01 16:15:00
2022-10-01 16:20:00
2022-10-01 16:25:00
2022-10-01 16:30:00
2022-10-01 16:35:00
2022-10-01 16:40:00
2022-10-03 11:05:00
2022-10-03 11:10:00
2022-10-03 11:15:00
2022-10-03 11:20:00
2022-10-03 11:40:00
2022-10-03 11:45:00
2022-10-03 11:50:00
2022-10-03 11:55:00
2022-10-03 12:00:00
2022-10-03 12:05:00
2022-10-03 12:10:00
2022-10-03 12:15:00
2022-10-03 12:20:00
2022-10-03 12:25:00
2022-10-03 12:30:00
2022-10-03 12:35:00
2022-10-03 12:40:00
2022-10-03 12:45:00
2022-10-03 12:50:00
2022-10-03 12:55:00
2022-10-03 13:00:00
2022-10-03 13:05:00
2022-10-03 13:10:00
2022-10-03 13:15:00
2022-10-03 13:20:00
2022-10-03 13:25:00
2022-10-03 13:30:00
2022-10-03 13:35:00
2022-10-03 13:40:00
2022-10-03 13:45:00
2022-10-27 17:35:00
2022-10-27 18:15:00
2022-10-27 18:20:00
2022-10-27 18:25:00
2022-10-27 18:30:00
2022-11-15 15:15:00
2022-11-15 15:20:00
2022-11-15 15:25:00
2022-11-15 15:30:00
2022-11-15 15:35:00
2022-11-15 15:40:00
2022-11-15 15:45:00
2022-11-15 15:50:00
2022-11-15 15:55:00
2022-11-15 16:00:00
2022-11-15 16:05:00
2022-11-15 16:10:00
2022-11-15 16:15:00
2022-11-15 16:20:00
2022-11-15 16:25:00
2022-11-15 16:30:00
2022-11-15 16:35:00
2022-11-15 16:40:00
2022-11-15 16:45:00
2022-11-15 16:50:00
2022-11-15 16:55:00
2022-11-15 17:00:00
2022-11-15 17:05:00
2022-11-15 17:10:00
2022-11-15 17:15:00
2022-11-15 17:20:00
2022-11-15 17:25:00
2022-11-15 17:30:00
2022-11-15 17:35:00
2022-11-15 17:40:00
2022-11-15 17:45:00
2022-11-15 17:50:00
2022-11-15 17:55:00
2023-02-01 15:25:00
2023-02-01 15:30:00
2023-02-01 15:35:00
2023-02-01 15:40:00
2023-02-01 15:45:00
2023-02-01 15:50:00
2023-02-01 15:55:00
2023-02-01 16:00:00
2023-02-01 16:05:00
2023-02-01 16:10:00
2023-02-01 16:15:00
2023-02-01 16:20:00
2023-02-01 16:25:00
2023-02-01 16:30:00
2023-02-01 16:35:00
2023-02-01 16:40:00
2023-02-01 16:45:00
2023-02-01 16:50:00
2023-02-01 16:55:00
2023-02-01 17:00:00
2023-02-01 17:05:00
2023-02-01 17:10:00
2023-02-01 17:15:00
2023-02-01 17:20:00
2023-02-01 17:25:00
2023-02-01 17:30:00
2023-02-02 15:00:00
2023-02-02 15:05:00
2023-02-02 15:10:00
2023-02-02 15:15:00
2023-02-02 15:20:00
2023-02-02 15:25:00
2023-02-02 15:30:00
2023-02-02 15:35:00
2023-02-02 15:40:00
2023-02-02 15:45:00
2023-02-02 15:50:00
2023-02-02 15:55:00
2023-02-02 16:00:00
2023-02-02 16:05:00
2023-02-02 16:10:00
2023-02-02 16:15:00
2023-02-02 16:20:00
2023-02-02 16:25:00
2023-02-02 16:30:00
2023-02-02 16:35:00
2023-02-02 16:40:00
2023-02-02 16:45:00
2023-02-02 16:50:00
2023-02-02 16:55:00
2023-02-02 17:00:00
2023-02-02 17:05:00
2023-02-02 17:10:00
2023-02-02 17:15:00
2023-02-02 17:20:00
2023-02-02 17:25:00
2023-02-02 17:30:00
2023-02-02 17:35:00
2023-02-02 17:40:00
2023-02-02 17:45:00
2023-02-02 17:50:00
2023-02-02 17:55:00
2023-02-02 18:00:00
2023-02-02 18:05:00
2023-02-02 18:10:00
2023-02-02 18:15:00
2023-02-02 18:20:00
2023-02-02 18:25:00
2023-02-02 18:30:00
2023-02-02 18:35:00
2023-02-02 18:40:00
2023-02-02 18:45:00
2023-02-02 18:50:00
2023-02-02 18:55:00
2023-02-02 19:00:00
2023-02-02 19:05:00
2023-02-02 19:10:00
2023-02-02 19:15:00
2023-02-02 19:20:00
2023-02-02 19:25:00
2023-02-02 19:30:00
2023-02-02 19:35:00
2023-02-02 19:40:00
2023-02-02 19:45:00
2023-02-02 19:50:00
2023-02-02 19:55:00
2023-02-02 20:00:00
2023-02-02 20:05:00
2023-02-02 20:10:00
2023-02-02 20:15:00
2023-02-02 20:20:00
2023-02-07 10:00:00
2023-02-07 10:05:00
2023-02-07 10:10:00
2023-02-07 10:15:00
2023-02-07 10:20:00
2023-02-07 10:25:00
2023-02-07 10:30:00
2023-02-07 10:35:00
2023-02-07 10:40:00
2023-02-07 10:45:00
2023-02-07 10:50:00
2023-02-07 10:55:00
2023-02-07 11:00:00
2023-02-07 11:05:00
2023-02-07 11:10:00
2023-02-07 11:15:00
2023-02-07 11:20:00
2023-02-07 11:25:00
2023-02-07 11:30:00
2023-02-07 11:35:00
2023-02-07 11:40:00
2023-02-07 11:45:00
2023-02-07 11:50:00
2023-02-07 11:55:00
2023-02-07 12:00:00
2023-02-07 12:05:00
2023-02-07 12:10:00
2023-02-07 12:15:00
2023-02-07 12:20:00
2023-02-07 12:25:00
2023-02-07 12:30:00
2023-02-07 12:35:00
2023-02-07 12:40:00
2023-02-07 12:45:00
2023-02-07 12:50:00
2023-02-07 12:55:00
2023-02-07 13:00:00
2023-02-07 13:05:00
2023-02-07 13:10:00
2023-02-07 13:15:00
2023-02-07 13:20:00
2023-02-07 13:25:00
2023-02-07 13:30:00
2023-02-07 13:35:00
2023-02-07 13:40:00
2023-02-07 13:45:00
2023-02-07 13:50:00
2023-02-07 13:55:00
2023-02-07 14:00:00
2023-02-07 14:05:00
2023-02-07 14:10:00
2023-02-07 14:15:00
2023-02-07 14:20:00
2023-02-07 14:25:00
2023-02-07 14:30:00
2023-02-07 14:35:00
2023-02-07 14:40:00
2023-02-07 14:45:00
2023-02-07 14:50:00
2023-02-07 14:55:00
2023-02-07 15:00:00
2023-02-07 15:05:00
2023-02-07 15:10:00
2023-02-07 15:15:00
2023-02-07 15:20:00
2023-02-07 15:25:00
2023-02-09 14:55:00
2023-02-09 15:00:00
2023-02-09 15:05:00
2023-02-09 15:10:00
2023-02-09 15:15:00
2023-02-09 15:20:00
2023-02-09 15:25:00
2023-02-09 15:30:00
2023-02-09 15:35:00
2023-02-09 15:40:00
2023-02-09 15:45:00
2023-02-09 15:50:00
2023-02-09 15:55:00
2023-02-09 16:00:00
2023-02-09 16:05:00
2023-02-09 16:10:00
2023-02-09 16:15:00
2023-02-09 16:20:00
2023-02-09 16:25:00
2023-02-09 16:30:00
2023-02-09 16:35:00
2023-02-09 16:40:00
2023-02-09 16:45:00
2023-02-09 16:50:00
2023-02-09 16:55:00
2023-02-09 17:00:00
2023-02-09 17:05:00
2023-02-09 17:10:00
2023-02-09 17:15:00
2023-02-09 17:20:00
2023-02-09 17:25:00
2023-02-09 17:30:00
2023-02-09 17:35:00
2023-02-09 17:40:00
2023-02-09 17:45:00
2023-02-09 17:50:00
2023-02-09 17:55:00
2023-03-11 15:10:00
2023-03-11 15:15:00
2023-03-11 15:20:00
2023-03-11 15:25:00
2023-03-11 15:30:00
2023-03-11 15:35:00
2023-03-11 15:40:00
2023-03-11 15:45:00
2023-03-11 15:50:00
2023-03-11 15:55:00
2023-03-11 16:00:00
2023-03-11 16:05:00
2023-03-11 16:10:00
2023-03-11 16:15:00
2023-03-11 16:20:00
2023-03-11 16:25:00
2023-03-11 16:30:00
2023-03-11 16:35:00
2023-03-11 16:40:00
2023-03-11 16:45:00
2023-03-11 16:50:00
2023-03-11 16:55:00
2023-03-11 17:00:00
2023-03-11 17:05:00
2023-03-11 17:10:00
2023-03-11 17:15:00
2023-03-11 17:20:00
2023-03-11 17:25:00
2023-03-11 17:30:00
2023-03-11 17:35:00
2023-03-11 17:40:00
2023-03-11 17:45:00
2023-03-11 17:50:00
2023-03-11 17:55:00
2023-03-11 18:00:00
2023-03-11 18:05:00
2023-03-11 18:10:00
2023-03-11 18:15:00
2023-03-11 18:20:00
2023-03-11 18:25:00
2023-03-11 18:30:00
2023-03-11 18:35:00
2023-03-11 18:40:00
2023-03-11 18:45:00
2023-03-11 18:50:00
2023-03-11 18:55:00
2023-03-11 19:00:00
2023-03-11 19:05:00
2023-03-11 19:10:00
2023-03-11 19:15:00
2023-03-11 19:20:00
2023-03-11 19:25:00
2023-03-11 19:30:00
2023-03-11 19:35:00
2023-03-11 19:40:00
2023-03-11 19:45:00
2023-03-11 19:50:00
2023-03-11 19:55:00
2023-03-11 20:00:00
2023-03-11 20:05:00
2023-03-11 20:10:00
2023-03-11 20:15:00
2023-03-11 20:20:00
2023-03-11 20:25:00
2023-03-11 20:30:00
2023-03-11 20:35:00
2023-03-11 20:40:00
2023-03-11 20:45:00
2023-03-11 20:50:00
2023-03-11 20:55:00
2023-03-11 21:00:00
2023-03-11 21:05:00
2023-03-11 22:35:00
2023-03-12 17:20:00
2023-03-12 17:25:00
2023-03-12 17:30:00
2023-03-12 17:35:00
2023-03-12 17:40:00
2023-03-12 17:45:00
2023-03-12 17:50:00
2023-03-12 17:55:00
2023-03-12 18:00:00
2023-03-12 18:05:00
2023-03-12 18:10:00
2023-03-12 18:15:00
2023-03-12 18:20:00
2023-03-12 18:25:00
2023-03-12 18:30:00
2023-03-12 18:35:00
2023-03-12 18:40:00
2023-03-12 18:45:00
2023-03-12 18:50:00
2023-03-12 18:55:00
2023-03-12 19:00:00
2023-03-12 19:05:00
2023-03-12 19:10:00
2023-03-12 19:15:00
2023-03-12 19:20:00
2023-03-12 19:25:00
2023-03-12 19:30:00
2023-03-12 19:35:00
2023-03-12 19:40:00
2023-03-12 19:45:00
2023-03-12 19:50:00
2023-03-12 19:55:00
2023-03-12 20:00:00
2023-03-12 20:05:00
2023-03-12 20:10:00
2023-03-12 20:15:00
2023-03-12 20:20:00
2023-03-12 20:25:00
2023-03-12 20:30:00
2023-03-12 20:35:00
2023-03-12 20:40:00
2023-03-12 20:45:00
2023-03-12 20:50:00
2023-03-12 20:55:00
2023-03-12 21:00:00
2023-03-20 15:30:00
2023-03-20 15:35:00
2023-03-20 15:40:00
2023-03-20 15:45:00
2023-03-20 15:50:00
2023-03-20 15:55:00
2023-03-20 16:00:00
2023-03-20 16:05:00
2023-03-20 16:10:00
2023-03-20 16:15:00
2023-03-20 16:20:00
2023-03-20 16:25:00
2023-03-20 16:30:00
2023-03-20 16:35:00
2023-03-20 16:40:00
2023-03-20 16:45:00
2023-03-20 16:50:00
2023-03-20 16:55:00
2023-03-20 17:00:00
2023-03-20 17:05:00
2023-03-20 17:10:00
2023-03-20 17:15:00
2023-03-20 17:20:00
2023-03-20 17:25:00
2023-03-20 17:30:00
2023-03-20 17:35:00
2023-03-20 17:40:00
2023-03-20 17:45:00
2023-03-20 17:50:00
2023-03-20 17:55:00
2023-03-20 18:00:00
2023-03-20 18:05:00
2023-03-20 18:10:00
2023-03-20 18:15:00
2023-03-20 18:20:00
2023-03-20 18:25:00
2023-03-20 18:30:00
2023-03-20 18:35:00
2023-03-20 18:40:00
2023-03-20 18:45:00
2023-03-20 18:50:00
2023-03-20 18:55:00
2023-03-20 19:00:00
2023-03-20 19:05:00
2023-03-20 19:10:00
2023-03-20 19:15:00
2023-03-20 19:20:00
2023-03-20 19:25:00
2023-03-20 19:30:00
2023-03-20 19:35:00
2023-03-20 19:40:00
2023-03-20 19:45:00
2023-03-20 19:50:00
2023-03-20 19:55:00
2023-03-20 20:00:00
